,Unnamed: 0,dfo_centroid_y,dfo_main_cause,gfd_country_name,dfo_centroid_x,glide_index,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,id,began,dfo_validation_type,composite_type,dfo_country,countries,dfo_other_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,otsu_sample_res,flood_file,date,iso3
510,510,6.634685,Heavy rain,"['VENEZUELA', 'COLOMBIA']",-74.070085,FL-2008-000076-COL,5,1.0,0.7,400,3311,2008-05-27,News,3Day,Columbia,"['Colombia', 'Venezuela']",,0,"['VE', 'CO']",2008-05-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3311_From_20080527_to_20080528/DFO_3311_From_20080527_to_20080528.tif,733189,"['COL', 'VEN']"
511,511,24.128785,Monsoonal rain,"['BANGLADESH', 'INDIA', 'CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",80.199902,,5,1.0,0.7,49000,2686,2005-07-02,News,3Day,India,"['China', 'India', 'Nepal', 'Bangladesh']",,62,"['BG', 'IN', 'CH', 'UU', 'NP']",2005-07-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2686_From_20050702_to_20050715/DFO_2686_From_20050702_to_20050715.tif,732129,"['CHN', 'IND', 'NPL', 'BGD']"
512,512,15.708107,Heavy Rain,['INDIA'],78.232999,FL-2009-000217-IND,5,2.0,0.7,0,3551,2009-09-25,0,3Day,India,['India'],,303,['IN'],2009-10-12,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3551_From_20090925_to_20091012/DFO_3551_From_20090925_to_20091012.tif,733675,['IND']
513,513,-21.451324,"Tropical Storms Dando, Funso","['TANZANIA', 'MOZAMBIQUE', 'MALAWI', 'ZAMBIA', 'ZIMBABWE', 'BOTSWANA', 'SOUTH AFRICA', 'SWAZILAND']",34.072072,FL-2012-000017-MWI,5,1.5,0.791,100000,3892,2012-01-17,News,3Day,Mozambique,"['South Africa', 'Mozambique', 'Tanzania', 'United Republic of', 'Malawi', 'Zambia', 'Zimbabwe', 'Swaziland']",South Africa,37,"['TZ', 'MZ', 'MI', 'ZA', 'ZI', 'BC', 'SF', 'WZ']",2012-02-14,otsu,630.01,463.31,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3892_From_20120117_to_20120214/DFO_3892_From_20120117_to_20120214.tif,734519,"['ZAF', 'MOZ', 'TZA', 'MWI', 'ZMB', 'ZWE', 'SWZ']"
514,514,33.109088,Heavy rain,['MOROCCO'],-7.098795,,5,2.0,0.7,0,2097,2002-11-24,News,3Day,Morocco,['Morocco'],,63,['MO'],2002-11-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2097_From_20021124_to_20021129/DFO_2097_From_20021124_to_20021129.tif,731178,['MAR']
515,515,53.473921,Rain and snowmelt,"['RUSSIA', 'UKRAINE', 'FINLAND', 'ESTONIA', 'LATVIA', 'LITHUANIA', 'BELARUS', 'POLAND', 'CZECH REPUBLIC', 'SLOVAKIA']",34.484838,,5,1.0,0.7,1220,2463,2004-03-30,News,3Day,Russia,"['Russia', 'Ukraine', 'Finland', 'Poland', 'Belarus', 'Latvia', 'Lithuania', 'Slovakia', 'Estonia']",Belarus,0,"['RS', 'UP', 'FI', 'EN', 'LG', 'LH', 'BO', 'PL', 'EZ', 'LO']",2004-05-05,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2463_From_20040330_to_20040505/DFO_2463_From_20040330_to_20040505.tif,731670,"['RUS', 'UKR', 'FIN', 'POL', 'BLR', 'LVA', 'LTU', 'SVK', 'EST']"
516,516,-13.388781,Heavy Rain,"['BRAZIL', 'PERU', 'BOLIVIA', 'PARAGUAY', 'ARGENTINA']",-64.013513,FL-2014-000008-BOL,5,2.0,0.7,84000,4117,2014-01-10,News,3Day,Bolivia,"['Brazil', 'Argentina', 'Peru', 'Bolivia', 'Paraguay']",,60,"['BR', 'PE', 'BL', 'PA', 'AR']",2014-05-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4117_From_20140110_to_20140501/DFO_4117_From_20140110_to_20140501.tif,735243,"['BRA', 'ARG', 'PER', 'BOL', 'PRY']"
517,517,2.467598,Heavy rain,"['MALAYSIA', 'THAILAND', 'BURMA', 'SINGAPORE']",102.893883,,5,1.0,0.945,1500,2134,2003-01-20,News,3Day,Malaysia,"['Myanmar (Burma)', 'Malaysia', 'Thailand', 'Singapore']",,1,"['MY', 'TH', 'BM', 'SN']",2003-02-10,otsu,824.08,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2134_From_20030120_to_20030210/DFO_2134_From_20030120_to_20030210.tif,731235,"['MMR', 'MYS', 'THA', 'SGP']"
518,518,18.315771,Monsoonal Rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA']",95.260379,FL-2016-000058-MMR,5,2.0,0.7,25000,4365,2016-06-01,News,3Day,Myanmar,"['China', 'India', 'Myanmar (Burma)', 'Bangladesh']",,16,"['BM', 'BG', 'IN', 'CH']",2016-08-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4365_From_20160601_to_20160816/DFO_4365_From_20160601_to_20160816.tif,736116,"['CHN', 'IND', 'MMR', 'BGD']"
519,519,-29.458424,Heavy Rain,['AUSTRALIA'],149.372327,,5,1.0,0.806,60,3879,2011-11-27,News,3Day,Australia,['Australia'],,1,['AS'],2011-12-22,otsu,1206.62,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3879_From_20111127_to_20111222/DFO_3879_From_20111127_to_20111222.tif,734468,['AUS']
520,520,-2.41871,Heavy rain,['INDONESIA'],104.265313,,5,1.5,0.7,1000,4032,2013-02-20,News,3Day,Indonesia,['Indonesia'],,0,['ID'],2013-03-04,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4032_From_20130220_to_20130304/DFO_4032_From_20130220_to_20130304.tif,734919,['IDN']
521,521,24.084064,Monsoonal rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",88.5453,,5,2.0,1.039,24000000,1641,2000-09-18,News,3Day,India,"['China', 'India', 'Nepal', 'Bangladesh', 'Bhutan']",,1468,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2000-10-21,otsu,1095.06,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1641_From_20000918_to_20001021/DFO_1641_From_20000918_to_20001021.tif,730381,"['CHN', 'IND', 'NPL', 'BGD', 'BTN']"
522,522,51.31452,Snowmelt and Rain,"['KAZAKHSTAN', 'RUSSIA']",47.035303,,5,1.0,0.7,0,4358,2016-04-15,DFO,3Day,Russia,"['Russia', 'Kazakhstan']",,0,"['KZ', 'RS']",2016-05-30,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4358_From_20160415_to_20160530/DFO_4358_From_20160415_to_20160530.tif,736069,"['RUS', 'KAZ']"
523,523,47.733436,Heavy rain,"['CHINA', 'NORTH KOREA', 'MONGOLIA']",128.901206,,5,1.0,1.258,4000,2919,2006-07-11,News,3Day,China,"['China', 'North Korea']",,0,"['CH', 'KN', 'MG']",2006-07-13,otsu,1113.0,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2919_From_20060711_to_20060713/DFO_2919_From_20060711_to_20060713.tif,732503,"['CHN', 'PRK']"
524,524,17.342998,Tropical stroms Pendring and Nalgae,['PHILIPPINES'],121.54776,,5,2.0,1.056,180000,3867,2011-09-28,News,3Day,Philippines,['Philippines'],,1,['RP'],2011-10-02,otsu,617.3,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3867_From_20110928_to_20111002/DFO_3867_From_20110928_to_20111002.tif,734408,['PHL']
525,525,48.568393,Heavy rain,"['FRANCE', 'ITALY', 'CROATIA', 'SERBIA', 'DENMARK', 'POLAND', 'GERMANY', 'CZECH REPUBLIC', 'SLOVAKIA', 'HUNGARY', 'SLOVENIA', 'AUSTRIA', 'SWITZERLAND', 'LIECHTENSTEIN', 'LUXEMBOURG', 'NETHERLANDS', 'BELGIUM']",13.029419,,5,2.0,0.7,250000,2024,2002-08-07,News,3Day,Germany,"['Italy', 'Poland', 'Germany', 'France', 'Serbia', 'Croatia', 'Slovakia', 'Hungary', 'Czech Republic', 'Austria', 'Switzerland', 'Denmark', 'Slovenia', 'Netherlands', 'Luxembourg']",,55,"['FR', 'IT', 'HR', 'RB', 'DA', 'PL', 'GM', 'EZ', 'LO', 'HU', 'SI', 'AU', 'SZ', 'LS', 'LU', 'NL', 'BE']",2002-08-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2024_From_20020807_to_20020828/DFO_2024_From_20020807_to_20020828.tif,731069,"['ITA', 'POL', 'DEU', 'FRA', 'SRB', 'HRV', 'SVK', 'HUN', 'CZE', 'AUT', 'CHE', 'DNK', 'SVN', 'NLD', 'LUX']"
526,526,-3.285772,Heavy rain,['INDONESIA'],115.489611,,5,1.0,1.173,3000,2896,2006-06-25,News,3Day,Indonesia,['Indonesia'],,26,['ID'],2006-06-29,otsu,743.12,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2896_From_20060625_to_20060629/DFO_2896_From_20060625_to_20060629.tif,732487,['IDN']
527,527,37.691104,Heavy rain,['UNITED STATES'],-120.675334,,5,1.0,0.7,600,2834,2006-04-04,News,3Day,USA,['United States'],,1,['US'],2006-04-17,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2834_From_20060404_to_20060417/DFO_2834_From_20060404_to_20060417.tif,732405,['USA']
528,528,38.357408,Heavy rain,['UNITED STATES'],-82.363306,,5,1.0,1.416,1500,2253,2003-06-13,News,3Day,USA,['United States'],,7,['US'],2003-06-19,otsu,1143.75,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2253_From_20030613_to_20030619/DFO_2253_From_20030613_to_20030619.tif,731379,['USA']
529,529,52.53358,Snowmelt,['CANADA'],-82.087401,,5,2.0,0.652,2000,2852,2006-04-22,News,3Day,Canada,['Canada'],,0,['CA'],2006-05-31,otsu,499.83,463.31,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2852_From_20060422_to_20060531/DFO_2852_From_20060422_to_20060531.tif,732423,['CAN']
530,530,10.549334,Heavy rain,"['MAURITANIA', 'ALGERIA', 'MALI', 'BURKINA FASO', ""COTE D'IVOIRE"", 'GUINEA', 'SIERRA LEONE', 'BENIN', 'NIGER']",-9.227085,,5,2.0,0.7,43500,1793,2001-08-18,News,3Day,Guinea,"['Mali', 'Mauritania', 'Guinea', 'Burkina Faso']",Mali,11,"['MR', 'AG', 'ML', 'UV', 'IV', 'GV', 'SL', 'BN', 'NG']",2001-10-09,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1793_From_20010818_to_20011009/DFO_1793_From_20010818_to_20011009.tif,730715,"['MLI', 'MRT', 'GIN', 'BFA']"
531,531,7.893549,Heavy rain,"['VENEZUELA', 'COLOMBIA', 'ECUADOR', 'PANAMA', 'PERU']",-74.906313,,5,1.0,0.7,266000,3212,2007-10-01,News,3Day,Colombia,"['Colombia', 'Ecuador', 'Peru', 'Venezuela', 'Panama']",,90,"['VE', 'CO', 'EC', 'PM', 'PE']",2007-12-10,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3212_From_20071001_to_20071210/DFO_3212_From_20071001_to_20071210.tif,732950,"['COL', 'ECU', 'PER', 'VEN', 'PAN']"
532,532,-13.874954,Tropical cyclone,['AUSTRALIA'],143.298865,,5,1.0,0.7,0,2458,2004-03-19,News,3Day,Australia,['Australia'],,0,['AS'],2004-03-27,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2458_From_20040319_to_20040327/DFO_2458_From_20040319_to_20040327.tif,731659,['AUS']
533,533,14.034428,Torrential Rain,['YEMEN'],44.310369,,5,1.0,0.488,0,3642,2010-05-05,0,3Day,Yemen,['Yemen'],,7,['YM'],2010-05-06,otsu,1240.71,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3642_From_20100505_to_20100506/DFO_3642_From_20100505_to_20100506.tif,733897,['YEM']
534,534,-41.858015,Torrential Rain,['AUSTRALIA'],145.712371,,5,1.5,0.7,0,4327,2016-01-27,News,3Day,Australia,['Australia'],,0,['AS'],2016-01-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4327_From_20160127_to_20160129/DFO_4327_From_20160127_to_20160129.tif,735990,['AUS']
535,535,22.673269,Tropical Storm Chanthu,"['CHINA', 'VIETNAM', 'Hong Kong (China)', 'Macau (China)']",114.010074,,5,1.5,0.7,15000,3688,2010-07-21,0,3Day,China,"['China', 'Vietnam', 'Hong Kong', 'Macau']",,1,"['CH', 'VM', 'HK', 'MC']",2010-07-23,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3688_From_20100721_to_20100723/DFO_3688_From_20100721_to_20100723.tif,733974,"['CHN', 'VNM', 'HKG', 'MAC']"
536,536,15.706741,Monsoonal rain,['INDIA'],79.877978,,5,1.0,0.7,20000,3191,2007-09-16,News,3Day,India,['India'],,94,['IN'],2007-10-07,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3191_From_20070916_to_20071007/DFO_3191_From_20070916_to_20071007.tif,732935,['IND']
537,537,-5.887359,Heavy Rain,"['INDONESIA', 'PAPUA NEW GUINEA', 'AUSTRALIA']",144.477319,FL-2013-000017-PNG,5,1.0,0.7,500,4028,2012-12-01,News,3Day,Papua New Guinea,"['Indonesia', 'Papua New Guinea']",,0,"['ID', 'PP', 'AS']",2013-02-12,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4028_From_20121201_to_20130212/DFO_4028_From_20121201_to_20130212.tif,734838,"['IDN', 'PNG']"
538,538,14.944966,Monsoonal rain,['INDIA'],78.161545,TC-2007-000084-IND,5,1.0,0.7,200000,3107,2007-06-22,News,3Day,India,['India'],,127,['IN'],2007-07-04,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3107_From_20070622_to_20070704/DFO_3107_From_20070622_to_20070704.tif,732849,['IND']
539,539,-19.764418,Heavy rain,"['MOZAMBIQUE', 'ZIMBABWE']",34.90579,,5,1.0,0.7,15000,2194,2003-03-26,News,3Day,Mozambique,"['Mozambique', 'Zimbabwe']",,2,"['MZ', 'ZI']",2003-03-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2194_From_20030326_to_20030328/DFO_2194_From_20030326_to_20030328.tif,731300,"['MOZ', 'ZWE']"
540,540,41.397529,Heavy rain,"['ITALY', 'CROATIA', 'ALBANIA', 'BOSNIA & HERZEGOVINA', 'MONTENEGRO', 'SERBIA', 'GREECE', 'MACEDONIA', 'KOSOVO', 'BULGARIA', 'TURKEY', 'SLOVENIA', 'In dispute CROATIA/SLOVENIA']",19.773795,,5,1.0,0.7,9700,2060,2002-09-21,News,3Day,Albania,"['Turkey', 'Italy', 'Greece', 'Bulgaria', 'Serbia', 'Croatia', 'Albania', 'Macedonia', 'Bosnia and Herzegovina', 'Slovenia']",,1,"['IT', 'HR', 'AL', 'BK', 'MJ', 'RB', 'GR', 'MK', 'KV', 'BU', 'TU', 'SI', 'UU']",2002-10-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2060_From_20020921_to_20021008/DFO_2060_From_20020921_to_20021008.tif,731114,"['TUR', 'ITA', 'GRC', 'BGR', 'SRB', 'HRV', 'ALB', 'MKD', 'BIH', 'SVN']"
541,541,27.696051,Monsoonal rain,"['BANGLADESH', 'INDIA', 'CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",85.306497,,5,1.0,1.006,250000,1999,2002-07-21,News,3Day,Nepal,"['China', 'India', 'Nepal', 'Bangladesh']",,380,"['BG', 'IN', 'CH', 'UU', 'NP']",2002-08-15,otsu,1430.52,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1999_From_20020721_to_20020815/DFO_1999_From_20020721_to_20020815.tif,731052,"['CHN', 'IND', 'NPL', 'BGD']"
542,542,40.895857,Rain and snowmelt,"['ITALY', 'CROATIA', 'ALBANIA', 'BOSNIA & HERZEGOVINA', 'MONTENEGRO', 'SERBIA', 'GREECE', 'MACEDONIA', 'KOSOVO', 'BULGARIA', 'TURKEY', 'SLOVENIA', 'In dispute CROATIA/SLOVENIA']",25.565808,,5,1.0,0.7,0,2817,2006-03-09,News,3Day,Greece,"['Turkey', 'Italy', 'Greece', 'Bulgaria', 'Serbia', 'Croatia', 'Albania', 'Macedonia', 'Bosnia and Herzegovina', 'Slovenia']",Turkey,0,"['IT', 'HR', 'AL', 'BK', 'MJ', 'RB', 'GR', 'MK', 'KV', 'BU', 'TU', 'SI', 'UU']",2006-03-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2817_From_20060309_to_20060325/DFO_2817_From_20060309_to_20060325.tif,732379,"['TUR', 'ITA', 'GRC', 'BGR', 'SRB', 'HRV', 'ALB', 'MKD', 'BIH', 'SVN']"
543,543,26.894603,Monsoonal Rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'NEPAL']",93.751026,,5,1.0,0.7,18000,4288,2015-08-13,News,3Day,India,"['China', 'India', 'Nepal', 'Bangladesh', 'Bhutan']",,5,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2015-09-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4288_From_20150813_to_20150911/DFO_4288_From_20150813_to_20150911.tif,735823,"['CHN', 'IND', 'NPL', 'BGD', 'BTN']"
544,544,-32.434709,Heavy Rain,"['BRAZIL', 'ARGENTINA', 'URUGUAY', 'In dispute BRAZIL/URUGUAY']",-56.194568,,5,2.0,0.7,10000,4350,2016-04-12,News,3Day,Uruguay,"['Brazil', 'Argentina', 'Uruguay']",,10,"['BR', 'AR', 'UY', 'UU']",2016-05-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4350_From_20160412_to_20160511/DFO_4350_From_20160412_to_20160511.tif,736066,"['BRA', 'ARG', 'URY']"
545,545,12.907167,Heavy rain,"['CENTRAL AFRICAN REPUBLIC', 'CONGO (Kinshasa)', 'CHAD', 'SUDAN', 'LIBYA', 'EGYPT', 'ERITREA', 'ETHIOPIA', 'SOUTH SUDAN', 'In dispute SOUTH SUDAN/SUDAN', 'KENYA', 'UGANDA', 'TANZANIA', 'BURUNDI', 'RWANDA']",33.771445,FL-2007-000093-SDN,5,1.0,0.7,200000,3123,2007-07-03,News,3Day,Sudan,"['Sudan', 'Ethiopia', 'Kenya', 'Zaire', 'Egypt', 'Eritrea', 'Uganda', 'Tanzania', 'United Republic of', 'Burundi', 'Rwanda']",,150,"['CT', 'CG', 'CD', 'SU', 'LY', 'EG', 'ER', 'ET', 'OD', 'UU', 'KE', 'UG', 'TZ', 'BY', 'RW']",2007-10-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3123_From_20070703_to_20071008/DFO_3123_From_20070703_to_20071008.tif,732860,"['SDN', 'ETH', 'KEN', 'COD', 'EGY', 'ERI', 'UGA', 'TZA', 'BDI', 'RWA']"
546,546,14.669288,Tropical cyclone,['PHILIPPINES'],121.062794,,5,1.0,1.054,7000,1998,2002-07-20,News,3Day,Philippines,['Philippines'],,18,['RP'],2002-07-28,otsu,598.42,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1998_From_20020720_to_20020728/DFO_1998_From_20020720_to_20020728.tif,731051,['PHL']
547,547,13.357486,Heavy rain,['PHILIPPINES'],123.381184,,5,1.0,0.7,0,3216,2007-10-27,News,3Day,Philippines,['Philippines'],,20,['RP'],2007-11-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3216_From_20071027_to_20071102/DFO_3216_From_20071027_to_20071102.tif,732976,['PHL']
548,548,28.863679,Heavy rain,['CHINA'],104.833562,,5,1.0,0.7,0,2515,2004-06-28,News,3Day,China,['China'],,15,['CH'],2004-06-30,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2515_From_20040628_to_20040630/DFO_2515_From_20040628_to_20040630.tif,731760,['CHN']
549,549,-19.372479,Tropical Storm Oswald,['AUSTRALIA'],144.818063,,5,1.5,0.7,8000,4024,2013-01-22,News,3Day,Australia,['Australia'],,6,['AS'],2013-02-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4024_From_20130122_to_20130201/DFO_4024_From_20130122_to_20130201.tif,734890,['AUS']
550,550,10.665559,Heavy rain,"['NIGERIA', 'CAMEROON', 'CHAD', 'NIGER']",10.905259,,5,1.0,1.211,7,2721,2005-08-07,News,3Day,Nigeria,"['Chad', 'Nigeria', 'Cameroon', 'Niger']",,3,"['NI', 'CM', 'CD', 'NG']",2005-09-16,otsu,790.75,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2721_From_20050807_to_20050916/DFO_2721_From_20050807_to_20050916.tif,732165,"['TCD', 'NGA', 'CMR', 'NER']"
551,551,56.65203,Snowmelt,"['RUSSIA', 'ESTONIA', 'LATVIA', 'LITHUANIA', 'BELARUS', 'POLAND']",24.797712,,5,1.0,0.7,0,3630,2010-03-27,0,3Day,Latvia,"['Russia', 'Poland', 'Belarus', 'Latvia', 'Lithuania', 'Estonia']",,0,"['RS', 'EN', 'LG', 'LH', 'BO', 'PL']",2010-03-31,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3630_From_20100327_to_20100331/DFO_3630_From_20100327_to_20100331.tif,733858,"['RUS', 'POL', 'BLR', 'LVA', 'LTU', 'EST']"
552,552,29.518224,Heavy rain,"['AFGHANISTAN', 'PAKISTAN']",68.372412,,5,1.0,1.086,3500,2641,2005-03-20,News,3Day,Pakistan,"['Pakistan', 'Afghanistan']",,20,"['AF', 'PK']",2005-03-24,otsu,1496.71,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2641_From_20050320_to_20050324/DFO_2641_From_20050320_to_20050324.tif,732025,"['PAK', 'AFG']"
553,553,27.044183,Monsoon Rains,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'NEPAL']",94.55033,,5,1.5,0.7,1000000,3372,2008-08-30,News,3Day,India,"['China', 'India', 'Myanmar (Burma)', 'Nepal', 'Bangladesh', 'Bhutan']",,900,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2008-09-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3372_From_20080830_to_20080908/DFO_3372_From_20080830_to_20080908.tif,733284,"['CHN', 'IND', 'MMR', 'NPL', 'BGD', 'BTN']"
554,554,-6.894272,Heavy Rain,"['KENYA', 'TANZANIA']",35.999703,,5,1.5,0.7,14000,4357,2016-04-22,Flood List,3Day,Tanzania,"['Kenya', 'Tanzania', 'United Republic of']",,5,"['KE', 'TZ']",2016-05-30,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4357_From_20160422_to_20160530/DFO_4357_From_20160422_to_20160530.tif,736076,"['KEN', 'TZA']"
555,555,51.975446,Rain and snowmelt,"['CHINA', 'KAZAKHSTAN', 'RUSSIA', 'MONGOLIA']",86.61021,,5,1.0,0.7,4800,2471,2004-04-14,News,3Day,Russia,"['Russia', 'China', 'Mongolia', 'Kazakhstan']",,18,"['CH', 'KZ', 'RS', 'MG']",2004-05-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2471_From_20040414_to_20040516/DFO_2471_From_20040414_to_20040516.tif,731685,"['RUS', 'CHN', 'MNG', 'KAZ']"
556,556,-7.476875,Torrential Rain,['INDONESIA'],110.032248,FF-2016-000062-IND,5,1.5,0.7,0,4364,2016-06-17,News,3Day,Indonesia,['Indonesia'],,43,['ID'],2016-06-24,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4364_From_20160617_to_20160624/DFO_4364_From_20160617_to_20160624.tif,736132,['IDN']
557,557,34.93086,Heavy rain,['UNITED STATES'],-91.79578,,5,1.0,0.7,100,1840,2001-12-17,News,3Day,USA,['United States'],,3,['US'],2001-12-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1840_From_20011217_to_20011225/DFO_1840_From_20011217_to_20011225.tif,730836,['USA']
558,558,34.27492,Heavy rain,"['CHINA', 'AFGHANISTAN', 'PAKISTAN']",71.869938,LS-2007-000098-PAK,5,1.0,0.7,2000,3116,2007-06-28,News,3Day,Pakistan,"['China', 'Pakistan', 'Afghanistan']",,130,"['CH', 'AF', 'PK']",2007-07-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3116_From_20070628_to_20070722/DFO_3116_From_20070628_to_20070722.tif,732855,"['CHN', 'PAK', 'AFG']"
